congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
106,house,C000873,Philip,M.,Crane,,11/3/1930,IL,R,Yes,1/6/1999,68.2
106,house,Y000031,C.,W. Bill,Young,,12/16/1930,FL,R,Yes,1/6/1999,68.1
106,house,P000005,Ron,,Packard,,1/19/1931,CA,R,Yes,1/6/1999,68
106,house,M000941,Constance,,Morella,,2/12/1931,MD,R,Yes,1/6/1999,67.9
106,house,C000556,Howard,,Coble,,3/18/1931,NC,R,Yes,1/6/1999,67.8
106,house,C000488,William,Lacy,Clay,Sr.,4/30/1931,MO,D,Yes,1/6/1999,67.7
106,house,H000789,Stephen,,Horn,,5/31/1931,CA,R,Yes,1/6/1999,67.6
106,house,L000263,Sander,M.,Levin,,9/6/1931,MI,D,Yes,1/6/1999,67.3
106,house,S000810,Fortney,H.,Stark,,11/11/1931,CA,D,Yes,1/6/1999,67.2
106,house,S000465,Ike,,Skelton,,12/20/1931,MO,D,Yes,1/6/1999,67
106,house,S000394,Elmer,Greinert,Shuster,,1/23/1932,PA,R,Yes,1/6/1999,67
106,house,B000556,Tom,,Bliley,,1/28/1932,VA,R,Yes,1/6/1999,66.9
106,house,M001120,John,P.,Murtha,,6/17/1932,PA,D,Yes,1/6/1999,66.6
106,house,H000172,James,V.,Hansen,,8/14/1932,UT,R,Yes,1/6/1999,66.4
106,house,C000052,H.,L.,Callahan,,9/11/1932,AL,R,Yes,1/6/1999,66.3
106,house,Y000033,Don,E.,Young,,6/9/1933,AK,R,Yes,1/6/1999,65.6
106,house,L000558,Kenneth,R.,Lucas,,8/22/1933,KY,D,No,1/6/1999,65.4
106,house,K000288,Joseph,K.,Knollenberg,,11/28/1933,MI,R,Yes,1/6/1999,65.1
106,house,B000652,Leonard,L.,Boswell,,1/10/1934,IA,D,Yes,1/6/1999,65
106,house,D000046,Pat,,Danner,,1/13/1934,MO,D,Yes,1/6/1999,65
106,house,E000092,Vernon,J.,Ehlers,,2/6/1934,MI,R,Yes,1/6/1999,64.9
106,house,P000149,Donald,M.,Payne,,7/16/1934,NJ,D,Yes,1/6/1999,64.5
106,house,T000326,Edolphus,,Towns,,7/21/1934,NY,D,Yes,1/6/1999,64.5
106,house,D000373,Julian,C.,Dixon,,8/8/1934,CA,D,Yes,1/6/1999,64.4
106,house,O000006,James,L.,Oberstar,,9/10/1934,MN,D,Yes,1/6/1999,64.3
106,house,C000494,Eva,,Clayton,,9/16/1934,NC,D,Yes,1/6/1999,64.3
106,house,L000274,Jerry,,Lewis,,10/21/1934,CA,R,Yes,1/6/1999,64.2
106,house,S000597,Nick,,Smith,,11/5/1934,MI,R,Yes,1/6/1999,64.2
106,house,J000163,Nancy,Lee,Johnson,,1/5/1935,CT,R,Yes,1/6/1999,64
106,house,H000444,Joel,,Hefley,,4/18/1935,CO,R,Yes,1/6/1999,63.7
106,house,P000444,John,Edward,Porter,,6/1/1935,IL,R,Yes,1/6/1999,63.6
106,house,P000583,Ronald,E.,Paul,,8/20/1935,TX,R,Yes,1/6/1999,63.4
106,house,E000282,Thomas,W.,Ewing,,9/19/1935,IL,R,Yes,1/6/1999,63.3
106,house,J000126,Eddie,Bernice,Johnson,,12/3/1935,TX,D,Yes,1/6/1999,63.1
106,house,O000159,Major,R.,Owens,,6/28/1936,NY,D,Yes,1/6/1999,62.5
106,house,C000846,William,J.,Coyne,,8/24/1936,PA,D,Yes,1/6/1999,62.4
106,house,O000085,John,W.,Olver,,9/3/1936,MA,D,Yes,1/6/1999,62.3
106,house,H000324,Alcee,L.,Hastings,,9/5/1936,FL,D,Yes,1/6/1999,62.3
106,house,K000078,Sue,W.,Kelly,,9/26/1936,NY,R,Yes,1/6/1999,62.3
106,house,B000586,Sherwood,L.,Boehlert,,9/28/1936,NY,R,Yes,1/6/1999,62.3
106,house,H000666,David,Lee,Hobson,,10/17/1936,OH,R,Yes,1/6/1999,62.2
106,house,J000082,William,Lewis,Jenkins,,11/29/1936,TN,R,Yes,1/6/1999,62.1
106,house,N000179,Grace,F.,Napolitano,,12/4/1936,CA,D,No,1/6/1999,62.1
106,house,M000404,Jim,A.,McDermott,,12/28/1936,WA,D,Yes,1/6/1999,62
106,house,P000096,Bill,J.,Pascrell,Jr.,1/25/1937,NJ,D,Yes,1/6/1999,61.9
106,house,E000268,Terry,,Everett,,2/15/1937,AL,R,Yes,1/6/1999,61.9
106,house,K000008,Paul,E.,Kanjorski,,4/2/1937,PA,D,Yes,1/6/1999,61.8
106,house,O000107,Solomon,P.,Ortiz,,6/3/1937,TX,D,Yes,1/6/1999,61.6
106,house,L000480,Nita,M.,Lowey,,7/5/1937,NY,D,Yes,1/6/1999,61.5
106,house,B001232,Judy,,Biggert,,8/15/1937,IL,R,No,1/6/1999,61.4
106,house,W000738,Lynn,C.,Woolsey,,11/3/1937,CA,D,Yes,1/6/1999,61.2
106,house,L000342,William,O.,Lipinski,,12/22/1937,IL,D,Yes,1/6/1999,61
106,house,R000395,Harold,,Rogers,,12/31/1937,KY,R,Yes,1/6/1999,61
106,house,C001036,Lois,,Capps,,1/10/1938,CA,D,Yes,1/6/1999,61
106,house,C000345,Helen,,Chenoweth-Hage,,1/27/1938,ID,R,Yes,1/6/1999,60.9
106,house,S000005,Martin,Olav,Sabo,,2/28/1938,MN,D,Yes,1/6/1999,60.9
106,house,B001149,Dan,L.,Burton,,6/21/1938,IN,R,Yes,1/6/1999,60.5
106,house,A000014,Neil,,Abercrombie,,6/26/1938,HI,D,Yes,1/6/1999,60.5
106,house,C000191,Julia,M.,Carson,,7/8/1938,IN,D,Yes,1/6/1999,60.5
106,house,W000187,Maxine,,Waters,,8/15/1938,CA,D,Yes,1/6/1999,60.4
106,house,M000714,Juanita,,Millender-McDonald,,9/7/1938,CA,D,Yes,1/6/1999,60.3
106,house,M000508,Howard,P.,McKeon,,9/9/1938,CA,R,Yes,1/6/1999,60.3
106,house,O000007,David,Ross,Obey,,10/3/1938,WI,D,Yes,1/6/1999,60.3
106,house,S000851,Charles,W.,Stenholm,,10/26/1938,TX,D,Yes,1/6/1999,60.2
106,house,H000627,Maurice,D.,Hinchey,,10/27/1938,NY,D,Yes,1/6/1999,60.2
106,house,G000336,Porter,J.,Goss,,11/26/1938,FL,R,Yes,1/6/1999,60.1
106,house,W000194,Wes,,Watkins,,12/15/1938,OK,R,Yes,1/6/1999,60.1
106,house,P000263,John,E.,Peterson,,12/25/1938,PA,R,Yes,1/6/1999,60
106,house,W000672,Frank,R.,Wolf,,1/30/1939,VA,R,Yes,1/6/1999,59.9
106,house,G000210,Paul,E.,Gillmor,,2/1/1939,OH,R,Yes,1/6/1999,59.9
106,house,H000762,Darlene,,Hooley,,4/4/1939,OR,D,Yes,1/6/1999,59.8
106,house,S000303,E.,Clay,Shaw,Jr.,4/19/1939,FL,R,Yes,1/6/1999,59.7
106,house,H000874,Steny,H.,Hoyer,,6/14/1939,MD,D,Yes,1/6/1999,59.6
106,house,C000243,Michael,N.,Castle,,7/2/1939,DE,R,Yes,1/6/1999,59.5
106,house,W000215,Henry,A.,Waxman,,9/12/1939,CA,D,Yes,1/6/1999,59.3
106,house,B000403,Douglas,K.,Bereuter,,10/6/1939,NE,R,Yes,1/6/1999,59.3
106,house,L000556,John,J.,LaFalce,,10/6/1939,NY,D,Yes,1/6/1999,59.3
106,house,P000373,Joseph,R.,Pitts,,10/10/1939,PA,R,Yes,1/6/1999,59.2
106,house,D000312,Jay,,Dickey,,12/14/1939,AR,R,Yes,1/6/1999,59.1
106,house,L000287,John,R.,Lewis,,2/21/1940,GA,D,Yes,1/6/1999,58.9
106,house,P000197,Nancy,,Pelosi,,3/26/1940,CA,D,Yes,1/6/1999,58.8
106,house,F000339,Barney,,Frank,,3/31/1940,MA,D,Yes,1/6/1999,58.8
106,house,P000265,Thomas,E.,Petri,,5/28/1940,WI,R,Yes,1/6/1999,58.6
106,house,A000217,Richard,K.,Armey,,7/7/1940,TX,R,Yes,1/6/1999,58.5
106,house,C000537,James,E.,Clyburn,,7/21/1940,SC,D,Yes,1/6/1999,58.5
106,house,P000523,David,E.,Price,,8/17/1940,NC,D,Yes,1/6/1999,58.4
106,house,H000636,Rub̩n,E.,Hinojosa,,8/20/1940,TX,D,Yes,1/6/1999,58.4
106,house,V000087,Bruce,F.,Vento,,10/7/1940,MN,D,Yes,1/6/1999,58.2
106,house,D000327,Norman,D.,Dicks,,12/16/1940,WA,D,Yes,1/6/1999,58.1
106,house,T000067,Charles,H.,Taylor,,1/23/1941,NC,R,Yes,1/6/1999,58
106,house,G000132,Richard,Andrew,Gephardt,,1/31/1941,MO,D,Yes,1/6/1999,57.9
106,house,H000329,Doc,,Hastings,,2/7/1941,WA,R,Yes,1/6/1999,57.9
106,house,S001146,Donald,L.,Sherwood,,3/5/1941,PA,R,No,1/6/1999,57.8
106,house,B000410,Howard,L.,Berman,,4/15/1941,CA,D,Yes,1/6/1999,57.7
106,house,S000822,Clifford,B.,Stearns,,4/16/1941,FL,R,Yes,1/6/1999,57.7
106,house,T000350,James,A.,Traficant,Jr.,5/8/1941,OH,D,Yes,1/6/1999,57.7
106,house,R000486,Lucille,,Roybal-Allard,,6/12/1941,CA,D,Yes,1/6/1999,57.6
106,house,F000030,Sam,,Farr,,7/4/1941,CA,D,Yes,1/6/1999,57.5
106,house,D000210,William,D.,Delahunt,,7/18/1941,MA,D,Yes,1/6/1999,57.5
106,house,N000159,Charles,W.,Norwood,Jr.,7/27/1941,GA,R,Yes,1/6/1999,57.4
106,house,D000549,Jennifer,B.,Dunn,,7/29/1941,WA,R,Yes,1/6/1999,57.4
106,house,M001134,Sue,W.,Myrick,,8/1/1941,NC,R,Yes,1/6/1999,57.4
106,house,S001004,Ted,,Strickland,,8/4/1941,OH,D,Yes,1/6/1999,57.4
106,house,E000226,Bob,R.,Etheridge,,8/7/1941,NC,D,Yes,1/6/1999,57.4
106,house,C000735,John,,Cooksey,,8/20/1941,LA,R,Yes,1/6/1999,57.4
106,house,D000096,Danny,K.,Davis,,9/6/1941,IL,D,Yes,1/6/1999,57.3
106,house,S000033,Bernard,,Sanders,,9/8/1941,VT,I,Yes,1/6/1999,57.3
106,house,M000249,Robert,T.,Matsui,,9/17/1941,CA,D,Yes,1/6/1999,57.3
106,house,T000188,William,M.,Thomas,,12/6/1941,CA,R,Yes,1/6/1999,57.1
106,house,C000994,Randall,H.,Cunningham,,12/8/1941,CA,R,Yes,1/6/1999,57.1
106,house,F000392,Jonas,,Frost,III,1/1/1942,TX,D,Yes,1/6/1999,57
106,house,H000323,J.,Dennis,Hastert,,1/2/1942,IL,R,Yes,1/6/1999,57
106,house,H000074,Tony,P.,Hall,,1/16/1942,OH,D,Yes,1/6/1999,57
106,house,M000795,David,,Minge,,3/19/1942,MN,D,Yes,1/6/1999,56.8
106,house,H000621,Earl,F.,Hilliard,,4/9/1942,AL,D,Yes,1/6/1999,56.7
106,house,M000720,Dan,,Miller,,5/30/1942,FL,R,Yes,1/6/1999,56.6
106,house,K000306,James,T.,Kolbe,,6/28/1942,AZ,R,Yes,1/6/1999,56.5
106,house,D000168,Nathan,,Deal,,8/25/1942,GA,R,Yes,1/6/1999,56.4
106,house,B000420,Robert,Marion,Berry,,8/27/1942,AR,D,Yes,1/6/1999,56.4
106,house,F000116,Bob,,Filner,,9/4/1942,CA,D,Yes,1/6/1999,56.3
106,house,L000321,John,,Linder,,9/9/1942,GA,R,Yes,1/6/1999,56.3
106,house,L000169,James,A.,Leach,,10/15/1942,IA,R,Yes,1/6/1999,56.2
106,house,S000749,John,McKee,Spratt,Jr.,11/1/1942,SC,D,Yes,1/6/1999,56.2
106,house,A000022,Gary,L.,Ackerman,,11/19/1942,NY,D,Yes,1/6/1999,56.1
106,house,E000215,Anna,G.,Eshoo,,12/13/1942,CA,D,Yes,1/6/1999,56.1
106,house,F000328,Tillie,K.,Fowler,,12/23/1942,FL,R,Yes,1/6/1999,56
106,house,G000377,Kay,,Granger,,1/18/1943,TX,R,Yes,1/6/1999,56
106,house,S000097,H.,James,Saxton,,1/22/1943,NJ,R,Yes,1/6/1999,56
106,house,M000689,John,L.,Mica,,1/27/1943,FL,R,Yes,1/6/1999,55.9
106,house,J000255,Walter,B.,Jones,Jr.,2/10/1943,NC,R,Yes,1/6/1999,55.9
106,house,D000216,Rosa,L.,DeLauro,,3/2/1943,CT,D,Yes,1/6/1999,55.8
106,house,L000371,Robert,Linligthgow,Livingston,Jr.,4/30/1943,LA,R,Yes,1/6/1999,55.7
106,house,M000844,Alan,B.,Mollohan,,5/14/1943,WV,D,Yes,1/6/1999,55.6
106,house,W000413,Ed,,Whitfield,,5/25/1943,KY,R,Yes,1/6/1999,55.6
106,house,T000058,William,J.,Tauzin,,6/14/1943,LA,R,Yes,1/6/1999,55.6
106,house,S000244,F.,James,Sensenbrenner,Jr.,6/14/1943,WI,R,Yes,1/6/1999,55.6
106,house,P000099,Ed,,Pastor,,6/28/1943,AZ,D,Yes,1/6/1999,55.5
106,house,C000503,Robert,,Clement,,9/23/1943,TN,D,Yes,1/6/1999,55.3
106,house,C000141,Benjamin,L.,Cardin,,10/5/1943,MD,D,Yes,1/6/1999,55.3
106,house,S000248,Jos̩,E.,Serrano,,10/24/1943,NY,D,Yes,1/6/1999,55.2
106,house,C000286,Saxby,,Chambliss,,11/10/1943,GA,R,Yes,1/6/1999,55.2
106,house,K000259,Gerald,D.,Kleczka,,11/26/1943,WI,D,Yes,1/6/1999,55.1
106,house,M000309,Carolyn,,McCarthy,,1/5/1944,NY,D,Yes,1/6/1999,55
106,house,O000163,Michael,G.,Oxley,,2/11/1944,OH,R,Yes,1/6/1999,54.9
106,house,G000021,Elton,W.,Gallegly,,3/7/1944,CA,R,Yes,1/6/1999,54.8
106,house,M001138,Donald,A.,Manzullo,,3/24/1944,IL,R,Yes,1/6/1999,54.8
106,house,K000210,Peter,T.,King,,4/5/1944,NY,R,Yes,1/6/1999,54.8
106,house,S001145,Janice,D.,Schakowsky,,5/26/1944,IL,D,No,1/6/1999,54.6
106,house,P000258,Collin,Clark,Peterson,,6/29/1944,MN,D,Yes,1/6/1999,54.5
106,house,M000350,Bill,,McCollum,,7/12/1944,FL,R,Yes,1/6/1999,54.5
106,house,T000038,John,S.,Tanner,,9/22/1944,TN,D,Yes,1/6/1999,54.3
106,house,R000258,Bob,,Riley,,10/3/1944,AL,R,Yes,1/6/1999,54.3
106,house,N000051,George,R.,Nethercutt,Jr.,10/7/1944,WA,R,Yes,1/6/1999,54.2
106,house,C000640,Michael,Allen,Collins,,10/15/1944,GA,R,Yes,1/6/1999,54.2
106,house,R000170,Silvestre,,Reyes,,11/10/1944,TX,D,Yes,1/6/1999,54.2
106,house,G000152,James,A.,Gibbons,,12/16/1944,NV,R,Yes,1/6/1999,54.1
106,house,I000055,John,H.,Isakson,,12/28/1944,GA,R,No,1/6/1999,54
106,house,L000043,Nicholas,V.,Lampson,,2/14/1945,TX,D,Yes,1/6/1999,53.9
106,house,C000653,Larry,,Combest,,3/20/1945,TX,R,Yes,1/6/1999,53.8
106,house,B001227,Robert,A.,Brady,,4/7/1945,PA,D,Yes,1/6/1999,53.7
106,house,A000357,Thomas,H.,Allen,,4/16/1945,ME,D,Yes,1/6/1999,53.7
106,house,G000544,Charles,A.,Gonzalez,,5/5/1945,TX,D,No,1/6/1999,53.7
106,house,M000933,James,P.,Moran,Jr.,5/16/1945,VA,D,Yes,1/6/1999,53.6
106,house,M000725,George,,Miller,,5/17/1945,CA,D,Yes,1/6/1999,53.6
106,house,H000528,Walter,,Herger,,5/20/1945,CA,R,Yes,1/6/1999,53.6
106,house,B000716,Allen,,Boyd,Jr.,6/6/1945,FL,D,Yes,1/6/1999,53.6
106,house,B000619,David,E.,Bonior,,6/6/1945,MI,D,Yes,1/6/1999,53.6
106,house,K000180,Carolyn,Cheeks,Kilpatrick,,6/25/1945,MI,D,Yes,1/6/1999,53.5
106,house,L000521,William,,Luther,,6/27/1945,MN,D,Yes,1/6/1999,53.5
106,house,H001029,Robin,C.,Hayes,,8/14/1945,NC,R,No,1/6/1999,53.4
106,house,S000094,Thomas,C.,Sawyer,,8/15/1945,OH,D,Yes,1/6/1999,53.4
106,house,W000207,Melvin,L.,Watt,,8/26/1945,NC,D,Yes,1/6/1999,53.4
106,house,S001144,Christopher,H.,Shays,,10/18/1945,CT,R,Yes,1/6/1999,53.2
106,house,M001140,Dennis,,Moore,,11/8/1945,KS,D,No,1/6/1999,53.2
106,house,L000552,Ray,H.,LaHood,,12/6/1945,IL,R,Yes,1/6/1999,53.1
106,house,T000458,Thomas,G.,Tancredo,,12/20/1945,CO,R,No,1/6/1999,53
106,house,T000424,James,,Turner,,2/6/1946,TX,D,Yes,1/6/1999,52.9
106,house,M000087,Carolyn,B.,Maloney,,2/19/1946,NY,D,Yes,1/6/1999,52.9
106,house,G000180,Wayne,T.,Gilchrest,,4/15/1946,MD,R,Yes,1/6/1999,52.7
106,house,F000372,Rodney,P.,Frelinghuysen,,4/29/1946,NJ,R,Yes,1/6/1999,52.7
106,house,R000033,James,M.,Ramstad,,5/6/1946,MN,R,Yes,1/6/1999,52.7
106,house,C000722,Merrill,,Cook,,5/6/1946,UT,R,Yes,1/6/1999,52.7
106,house,L000554,Frank,A.,LoBiondo,,5/12/1946,NJ,R,Yes,1/6/1999,52.7
106,house,K000009,Marcy,,Kaptur,,6/17/1946,OH,D,Yes,1/6/1999,52.6
106,house,M000133,Edward,J.,Markey,,7/11/1946,MA,D,Yes,1/6/1999,52.5
106,house,L000551,Barbara,,Lee,,7/16/1946,CA,D,Yes,1/6/1999,52.5
106,house,B000657,Frederick,C.,Boucher,,8/1/1946,VA,D,Yes,1/6/1999,52.4
106,house,L000293,Ron,,Lewis,,9/14/1946,KY,R,Yes,1/6/1999,52.3
106,house,D000399,Lloyd,A.,Doggett,,10/6/1946,TX,D,Yes,1/6/1999,52.3
106,house,K000336,Dennis,J.,Kucinich,,10/8/1946,OH,D,Yes,1/6/1999,52.2
106,house,G000280,Virgil,H.,Goode,Jr.,10/17/1946,VA,D,Yes,1/6/1999,52.2
106,house,B000911,Corrine,,Brown,,11/11/1946,FL,D,Yes,1/6/1999,52.2
106,house,R000515,Bobby,L.,Rush,,11/23/1946,IL,D,Yes,1/6/1999,52.1
106,house,C000962,Barbara,L.,Cubin,,11/30/1946,WY,R,Yes,1/6/1999,52.1
106,house,R000568,Ciro,D.,Rodriguez,,12/9/1946,TX,D,Yes,1/6/1999,52.1
106,house,H000605,Rick,,Hill,,12/30/1946,MT,R,Yes,1/6/1999,52
106,house,B001234,Joe,,Baca,,1/23/1947,CA,D,No,1/6/1999,52
106,house,S001147,Ronnie,,Shows,,1/26/1947,MS,D,No,1/6/1999,51.9
106,house,K000357,Steven,T.,Kuykendall,,1/27/1947,CA,R,No,1/6/1999,51.9
106,house,B000490,Sanford,D.,Bishop,Jr.,2/4/1947,GA,D,Yes,1/6/1999,51.9
106,house,E000179,Eliot,L.,Engel,,2/18/1947,NY,D,Yes,1/6/1999,51.9
106,house,J000070,William,J.,Jefferson,,3/14/1947,LA,D,Yes,1/6/1999,51.8
106,house,M000316,Karen,,McCarthy,,3/18/1947,MO,D,Yes,1/6/1999,51.8
106,house,D000217,Thomas,Dale,DeLay,,4/8/1947,TX,R,Yes,1/6/1999,51.7
106,house,R000566,Jim,R.,Ryun,,4/29/1947,KS,R,Yes,1/6/1999,51.7
106,house,S000185,Robert,C.,Scott,,4/30/1947,VA,D,Yes,1/6/1999,51.7
106,house,D000191,Peter,A.,DeFazio,,5/27/1947,OR,D,Yes,1/6/1999,51.6
106,house,N000002,Jerrold,L.,Nadler,,6/13/1947,NY,D,Yes,1/6/1999,51.6
106,house,W000099,James,T.,Walsh,,6/19/1947,NY,R,Yes,1/6/1999,51.6
106,house,R000409,Dana,T.,Rohrabacher,,6/21/1947,CA,R,Yes,1/6/1999,51.5
106,house,D000533,John,J.,Duncan,Jr.,7/21/1947,TN,R,Yes,1/6/1999,51.5
106,house,W000268,W.,Curtis,Weldon,,7/22/1947,PA,R,Yes,1/6/1999,51.5
106,house,C000868,Robert,E.,Cramer,Jr.,8/22/1947,AL,D,Yes,1/6/1999,51.4
106,house,M000590,Michael,R.,McNulty,,9/16/1947,NY,D,Yes,1/6/1999,51.3
106,house,S000672,Victor,F.,Snyder,,9/27/1947,AR,D,Yes,1/6/1999,51.3
106,house,G000410,Gene,Eugene,Green,,10/17/1947,TX,D,Yes,1/6/1999,51.2
106,house,P000584,David,,Phelps,,10/26/1947,IL,D,No,1/6/1999,51.2
106,house,S000583,Lamar,S.,Smith,,11/19/1947,TX,R,Yes,1/6/1999,51.1
106,house,L000397,Zoe,,Lofgren,,12/21/1947,CA,D,Yes,1/6/1999,51
106,house,B000013,Spencer,Thomas,Bachus,III,12/28/1947,AL,R,Yes,1/6/1999,51
106,house,W000654,Robert,E.,Wise,Jr.,1/6/1948,WV,D,Yes,1/6/1999,51
106,house,N000143,Anne,Meagher,Northup,,1/22/1948,KY,R,Yes,1/6/1999,51
106,house,T000193,Bennie,G.,Thompson,,1/28/1948,MS,D,Yes,1/6/1999,50.9
106,house,C000560,Thomas,A.,Coburn,,3/14/1948,OK,R,Yes,1/6/1999,50.8
106,house,C000670,Gary,,Condit,,4/21/1948,CA,D,Yes,1/6/1999,50.7
106,house,W000315,Robert,A.,Weygand,,5/10/1948,RI,D,Yes,1/6/1999,50.7
106,house,U000039,Tom,S.,Udall,,5/18/1948,NM,D,No,1/6/1999,50.6
106,house,G000120,Sam,,Gejdenson,,5/20/1948,CT,D,Yes,1/6/1999,50.6
106,house,B000072,Richard,Hugh,Baker,,5/22/1948,LA,R,Yes,1/6/1999,50.6
106,house,H000981,Duncan,L.,Hunter,,5/31/1948,CA,R,Yes,1/6/1999,50.6
106,house,L000111,Tom,P.,Latham,,7/14/1948,IA,R,Yes,1/6/1999,50.5
106,house,L000557,John,B.,Larson,,7/22/1948,CT,D,No,1/6/1999,50.5
106,house,B000574,Earl,,Blumenauer,,8/16/1948,OR,D,Yes,1/6/1999,50.4
106,house,B000996,Ed,,Bryant,,9/7/1948,TN,R,Yes,1/6/1999,50.3
106,house,M000090,James,,Maloney,,9/17/1948,CT,D,Yes,1/6/1999,50.3
106,house,M000472,John,M.,McHugh,,9/29/1948,NY,R,Yes,1/6/1999,50.3
106,house,H001032,Rush,D.,Holt,,10/15/1948,NJ,D,No,1/6/1999,50.2
106,house,M001139,Gary,G.,Miller,,10/16/1948,CA,R,No,1/6/1999,50.2
106,house,B000644,Robert,A.,Borski,,10/20/1948,PA,D,Yes,1/6/1999,50.2
106,house,B000169,Bob,,Barr,,11/5/1948,GA,R,Yes,1/6/1999,50.2
106,house,D000136,Thomas,M.,Davis,III,1/5/1949,VA,R,Yes,1/6/1999,50
106,house,G000309,Barton,Jennings,Gordon,,1/24/1949,TN,D,Yes,1/6/1999,49.9
106,house,N000015,Richard,E.,Neal,,2/14/1949,MA,D,Yes,1/6/1999,49.9
106,house,G000041,Greg,,Ganske,,3/31/1949,IA,R,Yes,1/6/1999,49.8
106,house,R000011,Nick,J.,Rahall,II,5/20/1949,WV,D,Yes,1/6/1999,49.6
106,house,V000108,Peter,J.,Visclosky,,8/13/1949,IN,D,Yes,1/6/1999,49.4
106,house,J000284,Stephanie,Tubbs,Jones,,9/10/1949,OH,D,No,1/6/1999,49.3
106,house,B000213,Joe,Linus,Barton,,9/15/1949,TX,R,Yes,1/6/1999,49.3
106,house,M000388,James,O.,McCrery,III,9/18/1949,LA,R,Yes,1/6/1999,49.3
106,house,C000794,Jerry,F.,Costello,,9/25/1949,IL,D,Yes,1/6/1999,49.3
106,house,S000275,John,B.,Shadegg,,10/22/1949,AZ,R,Yes,1/6/1999,49.2
106,house,B000589,John,A.,Boehner,,11/17/1949,OH,R,Yes,1/6/1999,49.1
106,house,B000575,Roy,,Blunt,,1/10/1950,MO,R,Yes,1/6/1999,49
106,house,J000032,Sheila,,Jackson Lee,,1/12/1950,TX,D,Yes,1/6/1999,49
106,house,I000047,Ernest,J.,Istook,Jr.,2/11/1950,OK,R,Yes,1/6/1999,48.9
106,house,S000770,Debbie,Ann,Stabenow,,4/29/1950,MI,D,Yes,1/6/1999,48.7
106,house,U000038,Mark,E.,Udall,,7/18/1950,CO,D,No,1/6/1999,48.5
106,house,S001143,Mark,Edward,Souder,,7/18/1950,IN,R,Yes,1/6/1999,48.5
106,house,R000569,Thomas,M.,Reynolds,,9/3/1950,NY,R,No,1/6/1999,48.3
106,house,H001031,Joseph,M.,Hoeffel,,9/3/1950,PA,D,No,1/6/1999,48.3
106,house,S001148,Michael,K.,Simpson,,9/8/1950,ID,R,No,1/6/1999,48.3
106,house,E000172,Jo Ann,H.,Emerson,,9/16/1950,MO,R,Yes,1/6/1999,48.3
106,house,C000116,Christopher,B.,Cannon,,10/20/1950,UT,R,Yes,1/6/1999,48.2
106,house,D000429,John,T.,Doolittle,,10/30/1950,CA,R,Yes,1/6/1999,48.2
106,house,H001014,Asa,,Hutchinson,,12/3/1950,AR,R,Yes,1/6/1999,48.1
106,house,T000253,Karen,,Thurman,,1/12/1951,FL,D,Yes,1/6/1999,48
106,house,C000984,Elijah,E.,Cummings,,1/18/1951,MD,D,Yes,1/6/1999,48
106,house,B001231,Shelley,,Berkley,,1/20/1951,NV,D,No,1/6/1999,48
106,house,T000460,Mike,Michael,Thompson,,1/24/1951,CA,D,No,1/6/1999,48
106,house,B000461,Brian,P.,Bilbray,,1/28/1951,CA,R,Yes,1/6/1999,47.9
106,house,I000026,Jay,,Inslee,,2/9/1951,WA,D,No,1/6/1999,47.9
106,house,G000536,Gilbert,W.,Gutknecht,,3/20/1951,MN,R,Yes,1/6/1999,47.8
106,house,Q000016,Jack,,Quinn,,4/13/1951,NY,R,Yes,1/6/1999,47.7
106,house,G000439,James,C.,Greenwood,,5/4/1951,PA,R,Yes,1/6/1999,47.7
106,house,P000171,Edward,A.,Pease,,5/22/1951,IN,R,Yes,1/6/1999,47.6
106,house,T000260,Todd,,Tiahrt,,6/15/1951,KS,R,Yes,1/6/1999,47.6
106,house,W000437,Roger,F.,Wicker,,7/5/1951,MS,R,Yes,1/6/1999,47.5
106,house,P000555,Deborah,D.,Pryce,,7/29/1951,OH,R,Yes,1/6/1999,47.4
106,house,E000250,Lane,A.,Evans,,8/4/1951,IL,D,Yes,1/6/1999,47.4
106,house,D000595,Jim,W.,DeMint,,9/2/1951,SC,R,No,1/6/1999,47.3
106,house,W000784,Albert,Russell,Wynn,,9/10/1951,MD,D,Yes,1/6/1999,47.3
106,house,T000266,John,F.,Tierney,,9/18/1951,MA,D,Yes,1/6/1999,47.3
106,house,F000349,Bob,,Franks,,9/21/1951,NJ,R,Yes,1/6/1999,47.3
106,house,K000270,Ron,,Klink,,9/23/1951,PA,D,Yes,1/6/1999,47.3
106,house,R000487,Edward,R.,Royce,,10/12/1951,CA,R,Yes,1/6/1999,47.2
106,house,P000034,Frank,J.,Pallone,Jr.,10/30/1951,NJ,D,Yes,1/6/1999,47.2
106,house,T000057,Ellen,O.,Tauscher,,11/15/1951,CA,D,Yes,1/6/1999,47.1
106,house,E000063,Thomas,,Edwards,,11/24/1951,TX,D,Yes,1/6/1999,47.1
106,house,B000220,Charles,F.,Bass,,1/8/1952,NH,R,Yes,1/6/1999,47
106,house,C001037,Michael,E.,Capuano,,1/9/1952,MA,D,No,1/6/1999,47
106,house,B000134,James,A.,Barcia,,2/25/1952,MI,D,Yes,1/6/1999,46.9
106,house,S001045,Bart,T.,Stupak,,2/29/1952,MI,D,Yes,1/6/1999,46.9
106,house,K000016,John,R.,Kasich,,5/13/1952,OH,R,Yes,1/6/1999,46.7
